delivery_date,delivery_shift,origin_name,origin_raw_line_1,origin_city,origin_state,origin_zip,origin_country,client name,destination_raw_line_1,destination_city,destination_state,destination_zip,destination_country,phone_number,mode,purchase_order_number,volume,handling_unit_quantity,handling_unit_type
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Rickey Breitenberg,949 RASPBERRY ROAD,STEDMAN,NC,28391,US,1-990-275-5168 x39971,TRUCKLOAD,500400390,127,3,box
9/26/2014,E,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Twila Feeney,4906 LAURELWOOD PL,FAYETTEVILLE,NC,28306,US,(464)411-5477,TRUCKLOAD,191291700,1.65,1,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Freeda O'Keefe PhD,"2717 FAIRWINDS LANE, APT 106",FAYETTEVILLE,NC,28306,US,402.404.4802 x74539,TRUCKLOAD,500399340,60,1,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Juanita Kuhn II,4012 TRENCHOLM LN,HOPE MILLS,NC,28348,US,1-197-789-4915 x989,TRUCKLOAD,500399840,80.51,10,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Trisha Cormier,3608 CASTLEFIELD LANE,FAYETTEVILLE,NC,28306,US,(294)923-0461 x24494,TRUCKLOAD,500395800,2.2,2,box
9/26/2014,M,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Christine Batz,"3433 TOWN STREET, APT H",HOPE MILLS,NC,28348,US,1-107-228-1328 x933,TRUCKLOAD,500403170,43.96,5,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Keenan Tillman,1406 OXNOP CT,FAYETTEVILLE,NC,28306,US,(548)155-8625 x386,TRUCKLOAD,500405660,273.44,19,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Marianna Kertzmann,723 EMELINE AVE,FAYETTEVILLE,NC,28303,US,107.043.2510 x7132,TRUCKLOAD,500399650,35.61,5,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Norwood Brakus,3344 QUARRY DR,FAYETTEVILLE,NC,28303,US,(534)438-2051,TRUCKLOAD,500405870,40.57,9,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Gertrude Witting MD,608 RAVEN PLACE,FAYETTEVILLE,NC,28314,US,1-934-841-0664 x76456,TRUCKLOAD,500406910,68,1,box
9/26/2014,M,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Beryl Zboncak IV,"4615 DUNCASTLE ROAD, APT 2E",FAYETTEVILLE,NC,28314,US,668-137-6584 x7760,TRUCKLOAD,500405720,156.45,7,box
9/26/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mollie Balistreri,5075 MORGANTON RD,FAYETTEVILLE,NC,28314,US,(920)048-1374 x749,TRUCKLOAD,500406790,23.4,1,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Dr. Ressie Heathcote,173 NANDINA COURT,FAYETTEVILLE,NC,28311,US,824.352.5233 x434,TRUCKLOAD,500407130,0,0,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Madyson Konopelski,228 STEEPHILL LANE,FAYETTEVILLE,NC,28311,US,1-365-032-5257,TRUCKLOAD,500401380,152.91,11,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Ms. Ike Sanford,254 ECLIPSE DR,FAYETTEVILLE,NC,28311,US,1-907-033-1666,TRUCKLOAD,500404910,13.97,1,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Laila Denesik,8608 MATCHPOINT COURT,LINDEN,NC,28356,US,1-268-124-8851 x093,TRUCKLOAD,591121585,16.81,1,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mrs. Rosamond Jenkins,244 RED OAK DRIVE,SPRING LAKE,NC,28390,US,655.646.4021,TRUCKLOAD,500403365,2.62,1,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Ms. Demetris Bernier,132 CEDAR LANE,SANFORD,NC,27332,US,1-797-126-8645 x80726,TRUCKLOAD,500391335,22.92,3,box
9/27/2014,M,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Walter Carter V,16 REESE DRIVE,SANFORD,NC,27332,US,1-514-890-9015 x39934,TRUCKLOAD,500394780,47.28,3,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Jake MacGyver,2224 SOUTHERN RD,SANFORD,NC,27330,US,1-298-792-1248 x85999,TRUCKLOAD,520249960,10.98,2,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Matteo Graham,126 CENTERWOOD CT,SOUTHERN PINES,NC,28387,US,765.330.6461 x247,TRUCKLOAD,520221130,118,2,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mrs. Payton Kihn,179 CHASE STREET,CAMERON,NC,28326,US,611.438.5780,TRUCKLOAD,500403920,19.3,2,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mrs. Payton Kihn,179 CHASE STREET,CAMERON,NC,28326,US,611.438.5780,TRUCKLOAD,500407150,0,0,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Eino Botsford,1231 WILDERNESS DR,SPRING LAKE,NC,28390,US,(186)755-3084 x54976,TRUCKLOAD,500404270,149,7,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Barbara Kassulke,"424 TOLBERT CT, APT 101-A",SPRING LAKE,NC,28390,US,734.156.6290 x85015,TRUCKLOAD,500405920,132.32,13,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Alek Kunze Jr.,6574 WINTHROP DRIVE,FAYETTEVILLE,NC,28311,US,(607)264-4265,TRUCKLOAD,500402630,65,1,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Brendan Huels,"850 Sumner Drive, Apt. 31",Fayetteville,NC,28303,US,118-626-4840,TRUCKLOAD,500396685,44.52,4,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Ms. Sophie Kihn,3145 LAKECREST DRIVE,FAYETTEVILLE,NC,28301,US,442.401.3817 x4468,TRUCKLOAD,500400640,91.8,2,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Kay Langworth,"1757 METROMEDICAL DRIVE, APT A",FAYETTEVILLE,NC,28304,US,1-626-911-0176,TRUCKLOAD,500398395,18.02,3,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Ms. Obie Feeney,2160 REDSTONE DRIVE,FAYETTEVILLE,NC,28306,US,650.428.7696 x162,TRUCKLOAD,500388885,19.53,3,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Ronaldo Pfeffer,5438 MIRANDA DRIVE,HOPE MILLS,NC,28348,US,497.481.0553 x893,TRUCKLOAD,500402945,100.96,4,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mr. Malika Ferry,120 TRIPS COURT,RAEFORD,NC,28376,US,1-891-668-1346,TRUCKLOAD,500400125,5.26,1,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Teresa Carter,4013HUNTING PATH DR,HOPE MILLS,NC,28348,US,1-733-213-4006 x26271,TRUCKLOAD,500387795,22.22,1,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Ms. Ethan Schmeler,"3804 QUEEN ANNE LOOP, APT 203",FAYETTEVILLE,NC,28306,US,153-310-1057,TRUCKLOAD,500403990,107.56,8,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Maryam Grimes,4271 HIGH STAKES CIRCLE APT 308,PARKTON,NC,28371,US,(916)415-5182 x562,TRUCKLOAD,500402780,128.38,10,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Maryam Grimes,4271 HIGH STAKES CIRCLE APT 308,PARKTON,NC,28371,US,(916)415-5182 x562,TRUCKLOAD,500402790,74,1,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Mr. Gladys Doyle,1536 ROUGH RIDER LANE,PARKTON,NC,28371,US,151-092-6111,TRUCKLOAD,500395715,39.49,2,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Judy Olson Sr.,1810 STONE MASON COURT,FAYETTEVILLE,NC,28304,US,122.907.1778,TRUCKLOAD,500404520,15,1,box
9/27/2014,E,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Vergie Mertz,1810 STONE MASON COURT APT D,FAYETTEVILLE,NC,28304,US,966-642-9416 x9153,TRUCKLOAD,500407120,0,0,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Hailee Price,"6415 INDEPENDENCE PLACE DRIVE, APT 233",FAYETTEVILLE,NC,28303,US,(181)939-0540,TRUCKLOAD,500402755,91.8,2,box
9/27/2014,N,Mr. Malika Ferry,120 TRIPS COURT,RAEFORD,NC,28376,US,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,1-891-668-1346,TRUCKLOAD,500403270,34,1,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Eriberto Roberts,381 SEDGFIELD DRIVE,RAEFORD,NC,28376,US,1-405-755-7979,TRUCKLOAD,500401030,65.46,8,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Maggie Jerde,181 MECKLENBURG DRIVE,RAEFORD,NC,28376,US,1-569-582-3789,TRUCKLOAD,500400280,118,2,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Maggie Jerde,181 MECKLENBURG DRIVE,RAEFORD,NC,28376,US,1-569-582-3789,TRUCKLOAD,500402600,15.26,2,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Maggie Jerde,181 MECKLENBURG DRIVE,RAEFORD,NC,28376,US,1-569-582-3789,TRUCKLOAD,591122120,6.6,1,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Aurore Gislason,535 CAPE FEAR ROAD,RAEFORD,NC,28376,US,735-087-8228,TRUCKLOAD,591122130,15.4,2,box
9/27/2014,N,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Earlene Mueller,567 CAPE FEAR DRIVE,RAEFORD,NC,28376,US,654.918.5712,TRUCKLOAD,500402510,98.5,3,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Chelsey Braun,1579 ROSSMERE DRIVE,FAYETTEVILLE,NC,28314,US,(845)236-7280 x922,TRUCKLOAD,500405450,29.66,1,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Lucienne Dickens Sr.,1963 RAYCONDA RD,FAYETTEVILLE,NC,28304,US,1-100-923-4890 x414,TRUCKLOAD,500395310,103.76,7,box
9/27/2014,M,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Rocio Schaden,1307 KIENAST DR,FAYETTEVILLE,NC,28314,US,1-296-995-9892 x7477,TRUCKLOAD,500363110,120.72,6,box
9/27/2014,,Larkin LLC,1505 S BLOUNT ST,RALEIGH,NC,27603,US,Delfina Kuphal II,301 WATERGAP DR,FAYETTEVILLE,NC,28314,US,1-836-789-2638 x0593,TRUCKLOAD,500405460,145.68,8,box
